alias,source,project,id,atd_item,text,introducing_commit_hash,introducing_date,filename,number_of_changes,fixing_commit_hash,payment_date,last_known_path,intro-FAN-IN,intro-FAN-OUT,payment-FAN-IN,payment-FAN-OUT,intro-sloc,payment-sloc,intro-complexity,payment-complexity,normalized_intro-FAN-IN,normalized_intro-FAN-OUT,normalized_payment-FAN-IN,normalized_payment-FAN-OUT
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/permission/UmaskParser.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/permission/UmaskParser.java,1,3,1,3,23,23,0,3,0.0434782608695652,0.130434782608696,0.0434782608695652,0.130434782608696
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/Block.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/Block.java,7,2,7,2,23,23,0,4,0.304347826086957,0.0869565217391304,0.304347826086957,0.0869565217391304
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/FileSystemStore.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/FileSystemStore.java,9,5,9,5,27,27,0,0,0.333333333333333,0.185185185185185,0.333333333333333,0.185185185185185
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/INode.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/INode.java,8,4,8,4,89,89,0,17,0.0898876404494382,0.0449438202247191,0.0898876404494382,0.0449438202247191
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/Jets3tFileSystemStore.java,5,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/Jets3tFileSystemStore.java,3,12,3,12,331,381,0,80,0.00906344410876133,0.0362537764350453,0.0078740157480315,0.031496062992126
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/MigrationTool.java,4,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/MigrationTool.java,0,11,0,11,215,222,0,44,0,0.0511627906976744,0,0.0495495495495496
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/S3Credentials.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3Credentials.java,3,3,3,3,66,70,0,13,0.0454545454545455,0.0454545454545455,0.0428571428571429,0.0428571428571429
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/S3Exception.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3Exception.java,4,2,4,2,12,12,0,1,0.333333333333333,0.166666666666667,0.333333333333333,0.166666666666667
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/S3FileSystem.java,7,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3FileSystem.java,2,21,3,23,293,383,0,85,0.0068259385665529,0.0716723549488055,0.00783289817232376,0.0600522193211488
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/S3FileSystemConfigKeys.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3FileSystemConfigKeys.java,1,3,1,3,21,21,0,0,0.0476190476190476,0.142857142857143,0.0476190476190476,0.142857142857143
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/S3FileSystemException.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3FileSystemException.java,2,2,2,2,12,12,1,1,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/S3InputStream.java,3,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3InputStream.java,1,8,1,8,155,160,34,36,0.00645161290322581,0.0516129032258065,0.00625,0.05
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/S3OutputStream.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/S3OutputStream.java,1,8,1,8,156,156,30,30,0.00641025641025641,0.0512820512820513,0.00641025641025641,0.0512820512820513
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3/VersionMismatchException.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3/VersionMismatchException.java,1,3,1,3,13,13,2,2,0.0769230769230769,0.230769230769231,0.0769230769230769,0.230769230769231
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3native/FileMetadata.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/FileMetadata.java,5,2,5,2,28,28,5,5,0.178571428571429,0.0714285714285714,0.178571428571429,0.0714285714285714
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3native/Jets3tNativeFileSystemStore.java,8,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/Jets3tNativeFileSystemStore.java,3,9,4,12,192,370,38,63,0.015625,0.046875,0.0108108108108108,0.0324324324324324
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3native/NativeFileSystemStore.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/NativeFileSystemStore.java,6,5,6,5,25,25,0,0,0.24,0.2,0.24,0.2
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3native/NativeS3FileSystem.java,9,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/NativeS3FileSystem.java,4,21,6,25,554,616,120,134,0.0072202166064982,0.0379061371841155,0.00974025974025974,0.0405844155844156
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3native/PartialListing.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/PartialListing.java,4,3,4,3,25,25,4,4,0.16,0.12,0.16,0.12
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/s3native/S3NativeFileSystemConfigKeys.java,2,,,hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3native/S3NativeFileSystemConfigKeys.java,0,3,0,3,21,21,0,0,0,0.142857142857143,0,0.142857142857143
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Command.java,7,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Command.java,16,9,27,10,199,231,51,58,0.0804020100502513,0.0452261306532663,0.116883116883117,0.0432900432900433
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandFactory.java,3,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandFactory.java,17,8,27,7,63,63,14,14,0.26984126984127,0.126984126984127,0.428571428571429,0.111111111111111
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandFormat.java,5,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandFormat.java,17,0,22,0,118,149,27,37,0.14406779661017,0,0.147651006711409,0
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandUtils.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandUtils.java,0,0,0,0,10,10,2,2,0,0,0,0
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandWithDestination.java,21,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CommandWithDestination.java,2,7,4,22,89,370,23,90,0.0224719101123596,0.0786516853932584,0.0108108108108108,0.0594594594594595
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CopyCommands.java,22,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/CopyCommands.java,1,18,3,16,204,309,29,45,0.00490196078431373,0.0882352941176471,0.00970873786407767,0.0517799352750809
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Count.java,7,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Count.java,0,11,1,13,45,135,6,22,0,0.244444444444444,0.00740740740740741,0.0962962962962963
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Delete.java,11,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Delete.java,0,12,0,20,131,196,24,36,0,0.0916030534351145,0,0.102040816326531
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Display.java,14,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Display.java,0,23,2,26,134,250,17,29,0,0.171641791044776,0.008,0.104
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/FsCommand.java,9,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/FsCommand.java,17,7,24,10,43,74,6,10,0.395348837209302,0.162790697674419,0.324324324324324,0.135135135135135
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/FsUsage.java,5,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/FsUsage.java,0,13,0,14,177,182,33,34,0,0.0734463276836158,0,0.0769230769230769
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Ls.java,17,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Ls.java,0,10,1,12,119,234,21,48,0,0.0840336134453782,0.00427350427350427,0.0512820512820513
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Mkdir.java,10,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Mkdir.java,0,9,0,13,38,49,6,9,0,0.236842105263158,0,0.26530612244898
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/MoveCommands.java,6,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/MoveCommands.java,0,10,1,12,60,75,7,12,0,0.166666666666667,0.0133333333333333,0.16
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/PathData.java,16,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/PathData.java,17,7,42,11,112,329,24,87,0.151785714285714,0.0625,0.127659574468085,0.0334346504559271
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/PathExceptions.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/PathExceptions.java,13,3,NA,NA,109,NA,23,NA,0.119266055045872,0.0275229357798165,NA,NA
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/SetReplication.java,4,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/SetReplication.java,0,11,0,11,90,93,20,20,0,0.122222222222222,0,0.118279569892473
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Stat.java,7,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Stat.java,0,9,0,9,78,90,16,18,0,0.115384615384615,0,0.1
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Tail.java,3,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Tail.java,0,12,0,12,67,67,10,10,0,0.17910447761194,0,0.17910447761194
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Test.java,6,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Test.java,0,9,0,8,55,65,11,12,0,0.163636363636364,0,0.123076923076923
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Touchz.java,5,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/Touch.java,0,10,0,12,44,48,7,8,0,0.227272727272727,0,0.25
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/package-info.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/package-info.java,0,2,0,2,5,5,0,0,0,0.4,0,0.4
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ChRootedFileSystem.java,22,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ChRootedFileSystem.java,2,17,2,27,196,302,37,60,0.0102040816326531,0.086734693877551,0.00662251655629139,0.0894039735099338
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ChRootedFs.java,11,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ChRootedFs.java,2,16,2,23,195,300,34,57,0.0102564102564103,0.0820512820512821,0.00666666666666667,0.0766666666666667
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ConfigUtil.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ConfigUtil.java,10,2,21,2,44,44,9,9,0.227272727272727,0.0454545454545455,0.477272727272727,0.0454545454545455
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/Constants.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/Constants.java,4,1,6,1,14,14,0,0,0.285714285714286,0.0714285714285714,0.428571428571429,0.0714285714285714
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/InodeTree.java,3,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/InodeTree.java,3,10,5,10,291,290,52,51,0.0103092783505155,0.0343642611683849,0.0172413793103448,0.0344827586206897
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ViewFileSystem.java,30,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ViewFileSystem.java,3,24,4,37,516,845,87,141,0.00581395348837209,0.0465116279069767,0.00473372781065089,0.0437869822485207
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ViewFs.java,18,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ViewFs.java,1,29,1,38,583,820,84,124,0.00171526586620926,0.0497427101200686,0.00121951219512195,0.0463414634146341
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ViewFsFileStatus.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/viewfs/ViewFsFileStatus.java,3,3,3,3,81,82,18,18,0.037037037037037,0.037037037037037,0.0365853658536585,0.0365853658536585
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/AdminAuthorizedServlet.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/AdminAuthorizedServlet.java,1,1,0,1,17,17,2,2,0.0588235294117647,0.0588235294117647,0,0.0588235294117647
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/FilterContainer.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/FilterContainer.java,7,0,17,0,6,6,0,0,1.16666666666667,0,2.83333333333333,0
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/FilterInitializer.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/FilterInitializer.java,6,1,13,1,5,5,0,0,1.2,0.2,2.6,0.2
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/HtmlQuoting.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/HtmlQuoting.java,5,0,5,0,137,139,33,33,0.0364963503649635,0,0.0359712230215827,0
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/HttpServer.java,35,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/HttpServer2.java,26,17,44,27,598,895,102,155,0.0434782608695652,0.0284280936454849,0.0491620111731844,0.0301675977653631
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/lib/StaticUserWebFilter.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/lib/StaticUserWebFilter.java,1,3,5,4,104,105,15,15,0.00961538461538462,0.0288461538461538,0.0476190476190476,0.0380952380952381
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/package-info.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/package-info.java,0,2,0,2,5,5,0,0,0,0.4,0,0.4
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/AbstractMapWritable.java,5,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/AbstractMapWritable.java,4,7,4,7,132,124,23,23,0.0303030303030303,0.053030303030303,0.032258064516129,0.0564516129032258
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ArrayFile.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ArrayFile.java,1,7,1,7,58,58,10,10,0.0172413793103448,0.120689655172414,0.0172413793103448,0.120689655172414
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ArrayPrimitiveWritable.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ArrayPrimitiveWritable.java,2,5,2,5,232,232,70,70,0.00862068965517241,0.021551724137931,0.00862068965517241,0.021551724137931
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ArrayWritable.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ArrayWritable.java,5,5,4,5,60,62,16,16,0.0833333333333333,0.0833333333333333,0.0645161290322581,0.0806451612903226
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BinaryComparable.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BinaryComparable.java,15,3,15,3,30,33,7,7,0.5,0.1,0.454545454545455,0.0909090909090909
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BloomMapFile.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BloomMapFile.java,1,16,1,16,212,212,26,26,0.00471698113207547,0.0754716981132075,0.00471698113207547,0.0754716981132075
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BooleanWritable.java,3,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BooleanWritable.java,8,4,12,4,55,62,16,16,0.145454545454545,0.0727272727272727,0.193548387096774,0.0645161290322581
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BoundedByteArrayOutputStream.java,2,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BoundedByteArrayOutputStream.java,4,2,5,2,65,77,20,23,0.0615384615384615,0.0307692307692308,0.0649350649350649,0.025974025974026
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ByteWritable.java,3,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/ByteWritable.java,5,4,7,4,51,58,17,17,0.0980392156862745,0.0784313725490196,0.120689655172414,0.0689655172413793
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BytesWritable.java,5,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/BytesWritable.java,69,5,78,5,115,124,28,28,0.6,0.0434782608695652,0.629032258064516,0.0403225806451613
ATD-17,,,,HADOOP-12923,,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/Closeable.java,1,,,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/Closeable.java,4,2,3,2,8,8,0,0,0.5,0.25,0.375,0.25
