alias,source,project,id,non_atd_item,text,introducing_commit_hash,introducing_date,filename,number_of_changes,fixing_commit_hash,payment_date,last_known_path,intro-FAN-IN,intro-FAN-OUT,payment-FAN-IN,payment-FAN-OUT,intro-sloc,payment-sloc,intro-complexity,payment-complexity,normalized_intro-FAN-IN,normalized_intro-FAN-OUT,normalized_payment-FAN-IN,normalized_payment-FAN-OUT,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/BatchOperation.java,2,,,src/java/org/apache/hadoop/hbase/io/BatchOperation.java,3,2,NA,NA,60,NA,14,NA,0.05,0.0333333333333333,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/BatchUpdate.java,2,,,src/java/org/apache/hadoop/hbase/io/BatchUpdate.java,32,5,NA,NA,205,NA,46,NA,0.15609756097561,0.024390243902439,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/Cell.java,3,,,hbase-common/src/main/java/org/apache/hadoop/hbase/Cell.java,42,6,368,2,155,35,33,0,0.270967741935484,0.0387096774193548,10.5142857142857,0.0571428571428571,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/CodeToClassAndBack.java,3,,,hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/CodeToClassAndBackFor96Migration.java,1,0,0,1,22,25,2,2,0.0454545454545455,0,0,0.04,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/HbaseObjectWritable.java,14,,,hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/HbaseObjectWritableFor96Migration.java,4,21,2,50,296,615,61,113,0.0135135135135135,0.0709459459459459,0.0032520325203252,0.0813008130081301,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/HeapSize.java,6,,,hbase-common/src/main/java/org/apache/hadoop/hbase/io/HeapSize.java,9,0,29,1,19,6,0,0,0.473684210526316,0,4.83333333333333,0.166666666666667,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/ImmutableBytesWritable.java,3,,,hbase-common/src/main/java/org/apache/hadoop/hbase/io/ImmutableBytesWritable.java,23,0,77,2,131,147,30,31,0.175572519083969,0,0.523809523809524,0.0136054421768707,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/Reference.java,2,,,hbase-server/src/main/java/org/apache/hadoop/hbase/io/Reference.java,5,3,15,7,72,119,12,32,0.0694444444444445,0.0416666666666667,0.126050420168067,0.0588235294117647,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/RowResult.java,3,,,src/java/org/apache/hadoop/hbase/io/RowResult.java,33,10,NA,NA,206,NA,46,NA,0.160194174757282,0.0485436893203884,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/TimeRange.java,3,,,hbase-common/src/main/java/org/apache/hadoop/hbase/io/TimeRange.java,6,1,12,3,69,77,18,23,0.0869565217391304,0.0144927536231884,0.155844155844156,0.038961038961039,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/hfile/HFile.java,25,,,hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFile.java,16,8,76,27,885,454,170,84,0.0180790960451977,0.00903954802259887,0.167400881057269,0.0594713656387665,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/io/hfile/SimpleBlockCache.java,4,,,hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/SimpleBlockCache.java,1,1,NA,NA,45,NA,8,NA,0.0222222222222222,0.0222222222222222,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/ipc/HBaseRPC.java,9,,,hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseRPC.java,3,5,NA,NA,390,NA,74,NA,0.00769230769230769,0.0128205128205128,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/ipc/HBaseServer.java,5,,,hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseServer.java,4,3,NA,NA,836,NA,180,NA,0.00478468899521531,0.00358851674641148,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/ipc/HMasterInterface.java,2,,,hbase-client/src/main/java/org/apache/hadoop/hbase/MasterAdminProtocol.java,4,5,NA,NA,25,NA,0,NA,0.16,0.2,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/ipc/HRegionInterface.java,8,,,src/main/java/org/apache/hadoop/hbase/ipc/HRegionInterface.java,24,10,NA,NA,45,NA,0,NA,0.533333333333333,0.222222222222222,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/ipc/TransactionalRegionInterface.java,3,,,src/java/org/apache/hadoop/hbase/ipc/TransactionalRegionInterface.java,1,6,NA,NA,38,NA,0,NA,0.0263157894736842,0.157894736842105,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/mapred/TableInputFormatBase.java,7,,,src/java/org/apache/hadoop/hbase/mapred/TableInputFormatBase.java,1,17,NA,NA,177,NA,36,NA,0.00564971751412429,0.096045197740113,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java,6,,,src/java/org/apache/hadoop/hbase/mapred/TableOutputFormat.java,2,5,NA,NA,60,NA,7,NA,0.0333333333333333,0.0833333333333333,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/BaseScanner.java,12,,,src/main/java/org/apache/hadoop/hbase/master/BaseScanner.java,4,23,NA,NA,258,NA,52,NA,0.0155038759689922,0.0891472868217054,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/ChangeTableState.java,6,,,src/main/java/org/apache/hadoop/hbase/master/ChangeTableState.java,1,11,NA,NA,97,NA,19,NA,0.0103092783505155,0.11340206185567,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/ColumnOperation.java,2,,,src/main/java/org/apache/hadoop/hbase/master/ColumnOperation.java,3,7,NA,NA,32,NA,5,NA,0.09375,0.21875,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/HMaster.java,32,,,hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMaster.java,23,54,120,122,829,1704,166,375,0.0277442702050663,0.0651387213510253,0.0704225352112676,0.0715962441314554,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/ModifyTableMeta.java,4,,,src/main/java/org/apache/hadoop/hbase/master/ModifyTableMeta.java,1,13,NA,NA,48,NA,6,NA,0.0208333333333333,0.270833333333333,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/ProcessRegionOpen.java,6,,,src/main/java/org/apache/hadoop/hbase/master/ProcessRegionOpen.java,1,17,NA,NA,78,NA,11,NA,0.0128205128205128,0.217948717948718,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/ProcessServerShutdown.java,8,,,src/main/java/org/apache/hadoop/hbase/master/ProcessServerShutdown.java,1,19,NA,NA,264,NA,53,NA,0.00378787878787879,0.071969696969697,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/RegionManager.java,29,,,src/main/java/org/apache/hadoop/hbase/master/RegionManager.java,12,27,NA,NA,1013,NA,237,NA,0.0118460019743337,0.0266535044422507,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/master/TableOperation.java,5,,,src/main/java/org/apache/hadoop/hbase/master/TableOperation.java,8,18,NA,NA,125,NA,25,NA,0.064,0.144,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/ColumnCount.java,2,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ColumnCount.java,5,0,4,1,40,39,10,9,0.125,0,0.102564102564103,0.0256410256410256,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/ColumnTracker.java,4,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ColumnTracker.java,7,2,4,4,9,16,0,0,0.777777777777778,0.222222222222222,0.25,0.25,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/CompactSplitThread.java,14,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CompactSplitThread.java,2,10,10,19,176,515,38,105,0.0113636363636364,0.0568181818181818,0.0194174757281553,0.0368932038834951,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/DeleteCompare.java,5,,,src/main/java/org/apache/hadoop/hbase/regionserver/DeleteCompare.java,2,2,NA,NA,63,NA,10,NA,0.0317460317460317,0.0317460317460317,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/DeleteTracker.java,3,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/DeleteTracker.java,5,0,8,2,18,26,0,0,0.277777777777778,0,0.307692307692308,0.0769230769230769,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/ExplicitColumnTracker.java,4,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ExplicitColumnTracker.java,3,4,2,8,73,137,16,34,0.0410958904109589,0.0547945205479452,0.0145985401459854,0.0583941605839416,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/FailedLogCloseException.java,2,,,hbase-client/src/main/java/org/apache/hadoop/hbase/regionserver/wal/FailedLogCloseException.java,1,0,7,2,11,21,2,4,0.0909090909090909,0,0.333333333333333,0.0952380952380952,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/GetDeleteTracker.java,9,,,src/main/java/org/apache/hadoop/hbase/regionserver/GetDeleteTracker.java,2,3,NA,NA,262,NA,60,NA,0.00763358778625954,0.0114503816793893,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/HLog.java,19,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,23,13,NA,NA,696,NA,130,NA,0.0330459770114943,0.0186781609195402,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/HLogKey.java,7,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLogKey.java,3,3,26,8,91,123,22,22,0.032967032967033,0.032967032967033,0.211382113821138,0.0650406504065041,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/HRegion.java,54,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,34,28,129,132,1319,5424,264,1172,0.0257771038665656,0.0212282031842305,0.023783185840708,0.0243362831858407,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,63,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,10,51,139,128,1734,2272,341,500,0.00576701268742791,0.0294117647058824,0.0611795774647887,0.0563380281690141,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/InternalScanner.java,4,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/InternalScanner.java,14,1,68,2,10,12,0,0,1.4,0.1,5.66666666666667,0.166666666666667,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/KeyValueHeap.java,10,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueHeap.java,5,3,9,9,108,218,25,55,0.0462962962962963,0.0277777777777778,0.0412844036697248,0.0412844036697248,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/KeyValueScanner.java,2,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueScanner.java,13,1,30,3,8,27,0,0,1.625,0.125,1.11111111111111,0.111111111111111,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/Memcache.java,6,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStore.java,5,7,5,7,448,22,104,0,0.0111607142857143,0.015625,0.227272727272727,0.318181818181818,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/MemcacheFlusher.java,2,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreFlusher.java,1,10,7,22,221,588,44,129,0.00452488687782806,0.0452488687782805,0.0119047619047619,0.0374149659863946,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/MinorCompactingStoreScanner.java,7,,,src/main/java/org/apache/hadoop/hbase/regionserver/MinorCompactingStoreScanner.java,2,10,NA,NA,73,NA,15,NA,0.0273972602739726,0.136986301369863,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/QueryMatcher.java,12,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java,15,10,8,23,138,335,28,88,0.108695652173913,0.072463768115942,0.0238805970149254,0.0686567164179105,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/ScanDeleteTracker.java,5,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanDeleteTracker.java,2,2,3,5,73,100,18,23,0.0273972602739726,0.0273972602739726,0.03,0.05,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java,13,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanQueryMatcher.java,2,12,8,23,127,107,32,88,0.015748031496063,0.094488188976378,0.0747663551401869,0.214953271028037,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/ScanWildcardColumnTracker.java,4,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanWildcardColumnTracker.java,2,4,2,9,59,118,12,27,0.0338983050847458,0.0677966101694915,0.0169491525423729,0.076271186440678,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/Store.java,44,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Store.java,13,28,65,26,923,1002,202,0,0.0140845070422535,0.0303358613217768,0.0648702594810379,0.0259481037924152,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/StoreFile.java,15,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFile.java,7,10,86,28,263,NA,63,237,0.026615969581749,0.0380228136882129,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/StoreFileGetScan.java,3,,,src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileGetScan.java,1,5,NA,NA,53,340,13,NA,0.0188679245283019,0.0943396226415094,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/StoreFileScanner.java,3,,,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileScanner.java,2,3,14,13,50,NA,11,88,0.04,0.06,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,19,,,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,3,15,19,32,135,NA,26,NA,0.0222222222222222,0.111111111111111,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/WildcardColumnTracker.java,6,,,src/main/java/org/apache/hadoop/hbase/regionserver/WildcardColumnTracker.java,2,4,NA,NA,182,NA,41,NA,0.010989010989011,0.021978021978022,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/regionserver/transactional/CleanOldTransactionsChore.java,2,,,src/java/org/apache/hadoop/hbase/regionserver/transactional/CleanOldTransactionsChore.java,0,0,NA,NA,0,NA,0,NA,#DIV/0!,#DIV/0!,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/rest/RowController.java,2,,,src/java/org/apache/hadoop/hbase/rest/RowController.java,1,15,NA,NA,99,63,15,NA,0.0101010101010101,0.151515151515152,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/rest/RowModel.java,3,,,hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/model/RowModel.java,1,13,17,3,113,660,19,11,0.00884955752212389,0.115044247787611,0.0257575757575758,0.00454545454545455,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/rest/ScannerModel.java,3,,,hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/model/ScannerModel.java,1,11,9,44,197,27,35,146,0.0050761421319797,0.0558375634517767,0.333333333333333,1.62962962962963,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/rest/TableModel.java,3,,,hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/model/TableModel.java,4,13,5,1,172,NA,35,5,0.0232558139534884,0.0755813953488372,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/rest/TimestampModel.java,3,,,src/java/org/apache/hadoop/hbase/rest/TimestampModel.java,1,13,NA,NA,113,NA,16,NA,0.00884955752212389,0.115044247787611,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/rest/parser/XMLRestParser.java,2,,,src/java/org/apache/hadoop/hbase/rest/parser/XMLRestParser.java,0,9,NA,NA,188,NA,28,NA,0,0.0478723404255319,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/rest/serializer/SimpleXMLSerializer.java,2,,,src/java/org/apache/hadoop/hbase/rest/serializer/SimpleXMLSerializer.java,1,16,NA,NA,245,162,40,NA,0.00408163265306123,0.0653061224489796,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/thrift/ThriftServer.java,13,,,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServer.java,1,31,2,7,559,133,111,25,0.00178890876565295,0.0554561717352415,0.0150375939849624,0.0526315789473684,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/thrift/ThriftUtilities.java,3,,,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/ThriftUtilities.java,1,10,1,18,107,1041,20,24,0.00934579439252336,0.0934579439252336,0.000960614793467819,0.0172910662824208,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/thrift/generated/ColumnDescriptor.java,5,,,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/generated/ColumnDescriptor.java,5,0,6,0,676,1459,189,291,0.00739644970414201,0,0.00411240575736806,0,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/util/Bytes.java,10,,,hbase-common/src/main/java/org/apache/hadoop/hbase/util/Bytes.java,174,2,831,7,547,188,148,380,0.318098720292505,0.0036563071297989,4.42021276595745,0.0372340425531915,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/util/Merge.java,6,,,hbase-server/src/main/java/org/apache/hadoop/hbase/util/Merge.java,1,15,1,18,275,96,52,28,0.00363636363636364,0.0545454545454545,0.0104166666666667,0.1875,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/util/MetaUtils.java,11,,,hbase-server/src/main/java/org/apache/hadoop/hbase/util/MetaUtils.java,5,21,1,11,330,NA,54,17,0.0151515151515152,0.0636363636363636,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/java/org/apache/hadoop/hbase/util/Migrate.java,16,,,src/java/org/apache/hadoop/hbase/util/Migrate.java,0,13,NA,NA,236,NA,44,NA,0,0.0550847457627119,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/AbstractMergeTestBase.java,3,,,src/test/java/org/apache/hadoop/hbase/AbstractMergeTestBase.java,2,12,NA,NA,83,NA,11,NA,0.0240963855421687,0.144578313253012,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/DFSAbort.java,2,,,src/test/org/apache/hadoop/hbase/DFSAbort.java,0,6,NA,NA,35,436,6,NA,0,0.171428571428571,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/HBaseTestCase.java,17,,,hbase-server/src/test/java/org/apache/hadoop/hbase/HBaseTestCase.java,56,20,21,24,397,139,73,88,0.141057934508816,0.0503778337531486,0.151079136690648,0.172661870503597,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/KeyValueTestUtil.java,2,,,hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValueTestUtil.java,5,2,12,7,30,466,2,24,0.166666666666667,0.0666666666666667,0.0257510729613734,0.0150214592274678,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/MiniHBaseCluster.java,9,,,hbase-server/src/test/java/org/apache/hadoop/hbase/MiniHBaseCluster.java,15,8,149,25,96,1629,21,112,0.15625,0.0833333333333333,0.0914671577655003,0.0153468385512584,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/PerformanceEvaluation.java,16,,,hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java,0,19,4,46,603,NA,94,330,0,0.0315091210613599,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TestEmptyMetaInfo.java,2,,,src/test/java/org/apache/hadoop/hbase/TestEmptyMetaInfo.java,0,9,NA,NA,55,NA,8,NA,0,0.163636363636364,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TestHBaseCluster.java,2,,,src/test/org/apache/hadoop/hbase/TestHBaseCluster.java,0,14,NA,NA,147,543,12,NA,0,0.0952380952380952,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TestKeyValue.java,5,,,hbase-common/src/test/java/org/apache/hadoop/hbase/TestKeyValue.java,0,3,0,9,209,170,22,58,0,0.0143540669856459,0,0.0529411764705882,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TestRegionRebalancing.java,4,,,hbase-server/src/test/java/org/apache/hadoop/hbase/TestRegionRebalancing.java,0,15,0,22,144,NA,27,26,0,0.104166666666667,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TestScanMultipleVersions.java,4,,,src/test/java/org/apache/hadoop/hbase/TestScanMultipleVersions.java,0,15,NA,NA,131,238,12,NA,0,0.114503816793893,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TestSerialization.java,7,,,hbase-server/src/test/java/org/apache/hadoop/hbase/TestSerialization.java,0,23,0,25,393,NA,36,20,0,0.0585241730279898,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TestTable.java,4,,,src/test/org/apache/hadoop/hbase/TestTable.java,0,11,NA,NA,130,466,23,NA,0,0.0846153846153846,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TestZooKeeper.java,15,,,hbase-server/src/test/java/org/apache/hadoop/hbase/TestZooKeeper.java,0,16,1,34,91,152,8,58,0,0.175824175824176,0.00657894736842105,0.223684210526316,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/TimestampTestBase.java,5,,,hbase-server/src/test/java/org/apache/hadoop/hbase/TimestampTestBase.java,2,9,1,10,177,NA,22,16,0.0112994350282486,0.0508474576271187,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestBatchUpdate.java,3,,,src/test/org/apache/hadoop/hbase/client/TestBatchUpdate.java,0,12,NA,NA,135,4794,18,NA,0,0.0888888888888889,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestClient.java,11,,,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestFromClientSide.java,0,16,1,80,1734,NA,89,316,0,0.00922722029988466,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestForceSplit.java,5,,,src/test/org/apache/hadoop/hbase/client/TestForceSplit.java,0,11,NA,NA,48,160,5,NA,0,0.229166666666667,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestGet.java,2,,,hbase-client/src/test/java/org/apache/hadoop/hbase/client/TestGet.java,0,10,0,14,50,NA,4,7,0,0.2,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestGetRowVersions.java,4,,,src/test/java/org/apache/hadoop/hbase/client/TestGetRowVersions.java,0,12,NA,NA,67,NA,2,NA,0,0.17910447761194,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestHBaseAdmin.java,3,,,src/test/org/apache/hadoop/hbase/client/TestHBaseAdmin.java,0,11,NA,NA,85,NA,11,NA,0,0.129411764705882,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestHTable.java,3,,,src/test/org/apache/hadoop/hbase/client/TestHTable.java,0,16,NA,NA,197,NA,25,NA,0,0.0812182741116751,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestListTables.java,2,,,src/test/org/apache/hadoop/hbase/client/TestListTables.java,0,6,NA,NA,38,NA,6,NA,0,0.157894736842105,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestOldAPIGetRowVersions.java,3,,,src/test/org/apache/hadoop/hbase/client/TestOldAPIGetRowVersions.java,0,11,NA,NA,61,NA,4,NA,0,0.180327868852459,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestOldAPIHTable.java,2,,,src/test/org/apache/hadoop/hbase/client/TestOldAPIHTable.java,0,15,NA,NA,204,NA,28,NA,0,0.0735294117647059,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestOldAPITimestamp.java,5,,,src/test/org/apache/hadoop/hbase/client/TestOldAPITimestamp.java,0,8,NA,NA,30,NA,2,NA,0,0.266666666666667,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestPut.java,4,,,src/test/org/apache/hadoop/hbase/client/TestPut.java,0,16,NA,NA,145,NA,18,NA,0,0.110344827586207,NA,NA,
NON-ATD-15,,,,HBASE-13799,,,,src/test/org/apache/hadoop/hbase/client/TestScannerTimes.java,3,,,src/test/org/apache/hadoop/hbase/client/TestScannerTimes.java,0,17,NA,NA,91,NA,13,NA,0,0.186813186813187,NA,NA,
